pretty_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id.x	ips_ipr	ips_ipr_desc	ips_go	ips_pathway	protein_id.y	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene-IR01_03324	lcl|NW_015622505.1_cds_XP_016227206.1_3667	753.205334059803	-1.76343668193825	0.32771508115641	-5.38100558483792	7.40708962773178e-08	6.37381439248779e-07	NW_015622505.1_cds_XP_016227206.1_3667					NW_015622505.1_cds_XP_016227206.1_3667	86049.XP_008722101.1	1.22e-301	830	COG2124@1|root,KOG0157@2759|Eukaryota,39U71@33154|Opisthokonta,3NTXC@4751|Fungi,3RJC9@4890|Ascomycota,20FNC@147545|Eurotiomycetes,3MUUD@451870|Chaetothyriomycetidae	4751|Fungi	Q	Belongs to the cytochrome P450 family													p450
gene-IR01_03326	lcl|NW_015622505.1_cds_XP_016227208.1_3669	19.4742651175458	-4.14414088876288	0.807876235251143	-5.12967297209157	2.90245965648235e-07	2.2320493321736e-06	NW_015622505.1_cds_XP_016227208.1_3669					NW_015622505.1_cds_XP_016227208.1_3669	43229.XP_007724454.1	4.08e-60	224	KOG1812@1|root,KOG1812@2759|Eukaryota,3A999@33154|Opisthokonta,3P70G@4751|Fungi,3R3FJ@4890|Ascomycota,20NE8@147545|Eurotiomycetes,3MX9A@451870|Chaetothyriomycetidae	4751|Fungi	O	In Between Ring fingers													IBR
gene-IR01_03328	lcl|NW_015622505.1_cds_XP_016227210.1_3671	108.253129451182	2.687972056892	0.365983457738222	7.3445179011742	2.06502055449376e-13	4.18381297900606e-12	NW_015622505.1_cds_XP_016227210.1_3671					NW_015622505.1_cds_XP_016227210.1_3671																				
gene-IR01_03329	lcl|NW_015622505.1_cds_XP_016227211.1_3672	811.64433633353	-0.966626830855301	0.246154573953506	-3.92690988970971	8.60441986950498e-05	0.000400544613231506	NW_015622505.1_cds_XP_016227211.1_3672					NW_015622505.1_cds_XP_016227211.1_3672	5970.XP_009160120.1	0	2471	KOG3511@1|root,KOG3511@2759|Eukaryota,38E47@33154|Opisthokonta,3NUWY@4751|Fungi,3QJUK@4890|Ascomycota,20AZF@147545|Eurotiomycetes,3MRMR@451870|Chaetothyriomycetidae	4751|Fungi	U	Functions as a sorting receptor in the Golgi compartment required for the intracellular sorting and delivery of soluble vacuolar proteins, like carboxypeptidase Y (CPY) and proteinase A	VPS10	GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0005048,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005770,GO:0005773,GO:0005783,GO:0005794,GO:0006605,GO:0006623,GO:0006810,GO:0006886,GO:0006892,GO:0006895,GO:0006896,GO:0007034,GO:0008104,GO:0008150,GO:0012505,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0016192,GO:0016482,GO:0031224,GO:0031410,GO:0031982,GO:0033036,GO:0033218,GO:0033365,GO:0034613,GO:0042277,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0045184,GO:0046907,GO:0048193,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0070727,GO:0071702,GO:0071705,GO:0072594,GO:0072665,GO:0072666,GO:0097708											Sortilin-Vps10,Sortilin_C
gene-IR01_03330	lcl|NW_015622505.1_cds_XP_016227213.1_3673	185.865562544914	1.37793227724027	0.285987990706119	4.81814734191489	1.44897355445348e-06	9.67968697019104e-06	NW_015622505.1_cds_XP_016227213.1_3673					NW_015622505.1_cds_XP_016227213.1_3673	43229.XP_007724451.1	8.96e-150	444	2CISD@1|root,2SPPE@2759|Eukaryota,39Z9C@33154|Opisthokonta,3NZ62@4751|Fungi,3QSF5@4890|Ascomycota,20FZJ@147545|Eurotiomycetes,3MT7Z@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_03331	lcl|NW_015622505.1_cds_XP_016227215.1_3676	952.939345386539	0.955947115341716	0.353799596967006	2.70194517895639	0.00689351273996235	0.0186574201868785	NW_015622505.1_cds_XP_016227215.1_3676					NW_015622505.1_cds_XP_016227215.1_3676	1182553.XP_007741086.1	2.87e-50	171	2DZKJ@1|root,2S73X@2759|Eukaryota,3AQ04@33154|Opisthokonta,3P8CW@4751|Fungi,3QY10@4890|Ascomycota,20I38@147545|Eurotiomycetes,3MTHN@451870|Chaetothyriomycetidae	4751|Fungi	S	Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family		GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944											GPI-anchored
gene-IR01_03332	lcl|NW_015622505.1_cds_XP_016227216.1_3677	2702.58295732004	2.75878756658349	0.310705038189328	8.87912079784952	6.73908921973123e-19	2.73672048620577e-17	NW_015622505.1_cds_XP_016227216.1_3677					NW_015622505.1_cds_XP_016227216.1_3677	86049.XP_008725538.1	4.68e-250	704	28K3Z@1|root,2QSII@2759|Eukaryota,38HF8@33154|Opisthokonta,3NXI0@4751|Fungi,3QME7@4890|Ascomycota,20B5E@147545|Eurotiomycetes,3MSDW@451870|Chaetothyriomycetidae	4751|Fungi	S	Fungal protein of unknown function (DUF1752)	REG1	GO:0000122,GO:0000164,GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005976,GO:0005977,GO:0006073,GO:0006091,GO:0006109,GO:0006112,GO:0006325,GO:0006342,GO:0006355,GO:0006357,GO:0006807,GO:0006950,GO:0006986,GO:0006996,GO:0007039,GO:0007154,GO:0008150,GO:0008152,GO:0008287,GO:0009056,GO:0009057,GO:0009267,GO:0009605,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0009991,GO:0010033,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0010921,GO:0015980,GO:0016043,GO:0016458,GO:0019208,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0019888,GO:0023052,GO:0030163,GO:0030234,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031399,GO:0031667,GO:0031668,GO:0031669,GO:0032268,GO:0032991,GO:0033554,GO:0035303,GO:0035304,GO:0035966,GO:0040029,GO:0042149,GO:0042221,GO:0042594,GO:0043170,GO:0043666,GO:0044042,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044262,GO:0044264,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045814,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051174,GO:0051246,GO:0051252,GO:0051253,GO:0051276,GO:0051336,GO:0051716,GO:0055114,GO:0060255,GO:0061587,GO:0065007,GO:0065009,GO:0071496,GO:0071704,GO:0071840,GO:0080090,GO:0098772,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1902679,GO:1903293,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141											DUF1752
gene-IR01_03333	lcl|NW_015622505.1_cds_XP_016227217.1_3678	11.9792626788748	3.95697994314027	1.09342844527679	3.61887415699944	0.000295887470516693	0.00120000967565224	NW_015622505.1_cds_XP_016227217.1_3678					NW_015622505.1_cds_XP_016227217.1_3678	92637.XP_007814825.1	0.000152	53.1	2CT9J@1|root,2RFGX@2759|Eukaryota,3ANTX@33154|Opisthokonta,3PF3I@4751|Fungi	4751|Fungi															
gene-IR01_03336	lcl|NW_015622505.1_cds_XP_016227220.1_3681	220.571042552388	-0.819789605920652	0.228104783552149	-3.59391676559573	0.000325743935712244	0.00130905516526027	NW_015622505.1_cds_XP_016227220.1_3681					NW_015622505.1_cds_XP_016227220.1_3681	1182553.XP_007741089.1	0	1213	KOG2999@1|root,KOG2999@2759|Eukaryota,38CRT@33154|Opisthokonta,3NVMT@4751|Fungi,3QPHR@4890|Ascomycota,20EGA@147545|Eurotiomycetes,3MR9P@451870|Chaetothyriomycetidae	4751|Fungi	T	ELMO/CED-12 family				ko:K12366	ko04062,ko05100,ko05131,map04062,map05100,map05131				ko00000,ko00001				DUF3361,ELMO_CED12,PH_12
gene-IR01_03337	lcl|NW_015622505.1_cds_XP_016227221.1_3682	51.2127144827657	1.79418040838712	0.540690664555179	3.31831216258039	0.000905632111270986	0.00319559745360444	NW_015622505.1_cds_XP_016227221.1_3682					NW_015622505.1_cds_XP_016227221.1_3682	86049.XP_008725535.1	1.1160469292536e-308	855	KOG0253@1|root,KOG0253@2759|Eukaryota,38BRT@33154|Opisthokonta,3NUH8@4751|Fungi,3QK8T@4890|Ascomycota,20GCF@147545|Eurotiomycetes,3MV9W@451870|Chaetothyriomycetidae	4751|Fungi	S	Major Facilitator Superfamily	FGR2												MFS_1,Sugar_tr
gene-IR01_03339	lcl|NW_015622505.1_cds_XP_016227223.1_3684	2830.1282753111	2.92478193410628	0.474489307982594	6.16406288803789	7.090176285886e-10	8.60392427667346e-09	NW_015622505.1_cds_XP_016227223.1_3684					NW_015622505.1_cds_XP_016227223.1_3684	43229.XP_007724445.1	0	4575	COG1020@1|root,KOG1178@2759|Eukaryota,38HAR@33154|Opisthokonta,3NXWX@4751|Fungi,3RJB6@4890|Ascomycota,20DV8@147545|Eurotiomycetes,3MSEE@451870|Chaetothyriomycetidae	4751|Fungi	Q	Phosphopantetheine attachment site		GO:0000036,GO:0003674,GO:0003824,GO:0005488,GO:0006082,GO:0006518,GO:0006629,GO:0006631,GO:0006633,GO:0006807,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009237,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0010106,GO:0016053,GO:0016874,GO:0016879,GO:0019184,GO:0019290,GO:0019539,GO:0019725,GO:0019748,GO:0019752,GO:0030003,GO:0031168,GO:0031169,GO:0031667,GO:0031668,GO:0031669,GO:0032787,GO:0033554,GO:0034641,GO:0042592,GO:0042594,GO:0043043,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044271,GO:0044281,GO:0044283,GO:0044550,GO:0044620,GO:0046394,GO:0046916,GO:0048037,GO:0048878,GO:0050801,GO:0050896,GO:0051186,GO:0051188,GO:0051192,GO:0051716,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0071496,GO:0071704,GO:0072330,GO:0098771,GO:0140104,GO:1901564,GO:1901566,GO:1901576,GO:1904091		ko:K22148					ko00000				AMP-binding,AMP-binding_C,Condensation,PP-binding
gene-IR01_03340	lcl|NW_015622505.1_cds_XP_016227224.1_3685	308.574616168999	2.9804668654354	0.548518613846159	5.43366585964449	5.52079190976448e-08	4.85441712179576e-07	NW_015622505.1_cds_XP_016227224.1_3685					NW_015622505.1_cds_XP_016227224.1_3685	43229.XP_007724444.1	1.04e-235	663	COG2072@1|root,KOG1399@2759|Eukaryota,38GK9@33154|Opisthokonta,3NVW0@4751|Fungi,3QKUP@4890|Ascomycota,20BZA@147545|Eurotiomycetes,3MR15@451870|Chaetothyriomycetidae	4751|Fungi	Q	L-ornithine N5-oxygenase		GO:0000166,GO:0003674,GO:0003824,GO:0004497,GO:0004499,GO:0005488,GO:0005506,GO:0006066,GO:0006082,GO:0006518,GO:0006629,GO:0006694,GO:0006696,GO:0006807,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0006979,GO:0007154,GO:0008150,GO:0008152,GO:0008202,GO:0008204,GO:0008610,GO:0009056,GO:0009058,GO:0009237,GO:0009267,GO:0009405,GO:0009605,GO:0009987,GO:0009991,GO:0010106,GO:0016125,GO:0016126,GO:0016128,GO:0016129,GO:0016491,GO:0016705,GO:0016709,GO:0016787,GO:0019184,GO:0019290,GO:0019539,GO:0019725,GO:0019748,GO:0030003,GO:0031168,GO:0031169,GO:0031172,GO:0031667,GO:0031668,GO:0031669,GO:0033212,GO:0033554,GO:0034599,GO:0034641,GO:0036094,GO:0042221,GO:0042592,GO:0042594,GO:0043043,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0043603,GO:0043604,GO:0044107,GO:0044108,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044271,GO:0044281,GO:0044283,GO:0044419,GO:0044550,GO:0046165,GO:0046872,GO:0046914,GO:0046916,GO:0048037,GO:0048878,GO:0050660,GO:0050661,GO:0050662,GO:0050801,GO:0050896,GO:0051186,GO:0051188,GO:0051704,GO:0051716,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0070401,GO:0070887,GO:0071496,GO:0071704,GO:0097159,GO:0097384,GO:0098771,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653	1.14.13.195,1.14.13.196	ko:K10531					ko00000,ko01000				K_oxygenase
gene-IR01_03342	lcl|NW_015622505.1_cds_XP_016227226.1_3687	65.6927992919329	1.0957127034531	0.419346086785129	2.61290790109254	0.00897754911027071	0.0235076717228497	NW_015622505.1_cds_XP_016227226.1_3687					NW_015622505.1_cds_XP_016227226.1_3687	86049.XP_008725546.1	6.22e-77	244	2E333@1|root,2SA85@2759|Eukaryota,3A9X7@33154|Opisthokonta,3P7JD@4751|Fungi,3QYXR@4890|Ascomycota,20I6R@147545|Eurotiomycetes,3MXFI@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_03344	lcl|NW_015622505.1_cds_XP_016227228.1_3689	501.788671235583	-1.27308609476411	0.310058803445833	-4.10595048621646	4.02655731856388e-05	0.000202179469699474	NW_015622505.1_cds_XP_016227228.1_3689					NW_015622505.1_cds_XP_016227228.1_3689	34349.G7E9S5	1.25e-18	89.4	COG2125@1|root,KOG1646@2759|Eukaryota,38HEM@33154|Opisthokonta,3NUD1@4751|Fungi,3UXZH@5204|Basidiomycota,2YCJC@29000|Pucciniomycotina	4751|Fungi	J	Ribosomal protein S6e	RPS6	GO:0000462,GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016070,GO:0016072,GO:0019538,GO:0022613,GO:0022626,GO:0022627,GO:0030490,GO:0030684,GO:0030686,GO:0032040,GO:0032991,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02991	ko01521,ko03010,ko04066,ko04150,ko04151,ko04371,ko04714,ko04910,ko05205,map01521,map03010,map04066,map04150,map04151,map04371,map04714,map04910,map05205	M00177,M00179			br01610,ko00000,ko00001,ko00002,ko03011				Ribosomal_S6e
gene-IR01_03349	lcl|NW_015622505.1_cds_XP_016227234.1_3695	72.363970449664	2.8630046623275	0.591441201071485	4.84072576807422	1.29365791061808e-06	8.72394653635311e-06	NW_015622505.1_cds_XP_016227234.1_3695					NW_015622505.1_cds_XP_016227234.1_3695	86049.XP_008725553.1	1.94e-62	206	2EJ4C@1|root,2SPDA@2759|Eukaryota,3A57E@33154|Opisthokonta,3P65I@4751|Fungi,3QTUM@4890|Ascomycota,20GWJ@147545|Eurotiomycetes,3MTGV@451870|Chaetothyriomycetidae	4751|Fungi	S	Myb-like DNA-binding domain													Myb_DNA-bind_6
gene-IR01_03351	lcl|NW_015622505.1_cds_XP_016227236.1_3697	85.8462591360104	-3.1370188329565	0.351328494949599	-8.92901907488755	4.29802766691991e-19	1.80888355309143e-17	NW_015622505.1_cds_XP_016227236.1_3697					NW_015622505.1_cds_XP_016227236.1_3697	43228.XP_007737668.1	0	1217	KOG2143@1|root,KOG2143@2759|Eukaryota,38XC5@33154|Opisthokonta,3NZPS@4751|Fungi,3QPB9@4890|Ascomycota,20BDS@147545|Eurotiomycetes,3MPX5@451870|Chaetothyriomycetidae	4751|Fungi	S	VRR_NUC		GO:0000724,GO:0000725,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004527,GO:0004536,GO:0005488,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008409,GO:0009987,GO:0016787,GO:0016788,GO:0016888,GO:0016893,GO:0017108,GO:0033554,GO:0034641,GO:0036297,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0048256,GO:0050896,GO:0051716,GO:0070336,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901360,GO:1901363	3.1.4.1	ko:K15363	ko03460,map03460				ko00000,ko00001,ko01000,ko03400				VRR_NUC
gene-IR01_03354	lcl|NW_015622505.1_cds_XP_016227239.1_3700	46.9542215883549	-0.99974858160769	0.388625783221004	-2.57252252622454	0.0100960385589454	0.0260242820203997	NW_015622505.1_cds_XP_016227239.1_3700					NW_015622505.1_cds_XP_016227239.1_3700	470704.XP_007759296.1	9.59e-57	177	COG1958@1|root,KOG3448@2759|Eukaryota,3A5UF@33154|Opisthokonta,3P571@4751|Fungi,3QWI3@4890|Ascomycota,20I9E@147545|Eurotiomycetes,3MX9K@451870|Chaetothyriomycetidae	4751|Fungi	A	Binds specifically to the 3'-terminal U-tract of U6 snRNA	LSM2	GO:0000375,GO:0000377,GO:0000398,GO:0000932,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005688,GO:0005730,GO:0005732,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016072,GO:0022613,GO:0030532,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0035770,GO:0036464,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045292,GO:0046483,GO:0046540,GO:0070013,GO:0071011,GO:0071013,GO:0071704,GO:0071840,GO:0090304,GO:0097525,GO:0097526,GO:0120114,GO:0120115,GO:1901360,GO:1902494,GO:1990726,GO:1990904		ko:K12621	ko03018,ko03040,map03018,map03040	M00354,M00396,M00397			ko00000,ko00001,ko00002,ko03019,ko03041				LSM
gene-IR01_03355	lcl|NW_015622505.1_cds_XP_016227240.1_3701	219.296673125597	-2.00662208049314	0.334715210029856	-5.99501313464112	2.03468996329474e-09	2.27526502054904e-08	NW_015622505.1_cds_XP_016227240.1_3701					NW_015622505.1_cds_XP_016227240.1_3701	1182553.XP_007741110.1	0	1178	COG1236@1|root,KOG1361@2759|Eukaryota,38HCF@33154|Opisthokonta,3NUC7@4751|Fungi,3QKHI@4890|Ascomycota,20AS2@147545|Eurotiomycetes,3MRUZ@451870|Chaetothyriomycetidae	4751|Fungi	L	DNA repair metallo-beta-lactamase	pso2	GO:0000228,GO:0000723,GO:0000726,GO:0000781,GO:0000784,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006303,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008150,GO:0008152,GO:0008409,GO:0009987,GO:0016043,GO:0016233,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0031848,GO:0031974,GO:0031981,GO:0032200,GO:0033554,GO:0034641,GO:0035312,GO:0036297,GO:0042592,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043247,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0060249,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0097159,GO:0098687,GO:0140097,GO:1901360,GO:1901363		ko:K03251,ko:K15340	ko03013,map03013				ko00000,ko00001,ko03012,ko03400				DRMBL,Lactamase_B_2
gene-IR01_03357	lcl|NW_015622505.1_cds_XP_016227241.1_3703	52.037741128734	-0.762612843345542	0.327876038706774	-2.3259181925995	0.0200229153120821	0.0467689638936853	NW_015622505.1_cds_XP_016227241.1_3703					NW_015622505.1_cds_XP_016227241.1_3703	43228.XP_007737680.1	3.92e-206	573	KOG0752@1|root,KOG0752@2759|Eukaryota,38HAE@33154|Opisthokonta,3NZKI@4751|Fungi,3QQ8F@4890|Ascomycota,20AQ6@147545|Eurotiomycetes,3MRIV@451870|Chaetothyriomycetidae	4751|Fungi	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	TPC1	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006839,GO:0006855,GO:0008150,GO:0015234,GO:0015238,GO:0015695,GO:0015711,GO:0015748,GO:0015893,GO:0016020,GO:0016021,GO:0019866,GO:0022857,GO:0030974,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031304,GO:0031305,GO:0031966,GO:0031967,GO:0031975,GO:0032592,GO:0034220,GO:0035461,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045117,GO:0050896,GO:0051179,GO:0051180,GO:0051181,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071934,GO:0072348,GO:0072531,GO:0090482,GO:0098573,GO:0098655,GO:0098656,GO:1901474,GO:1901682,GO:1990542,GO:1990545		ko:K15108					ko00000,ko02000	2.A.29.16,2.A.29.28			Mito_carr
gene-IR01_03361	lcl|NW_015622505.1_cds_XP_016227248.1_3709	315.416955244214	3.64354900736148	0.610673249900831	5.96644606252717	2.42476841724932e-09	2.66321836006067e-08	NW_015622505.1_cds_XP_016227248.1_3709					NW_015622505.1_cds_XP_016227248.1_3709	293227.XP_008720080.1	2.18e-245	686	COG0477@1|root,KOG2533@2759|Eukaryota,38BIE@33154|Opisthokonta,3P0RP@4751|Fungi,3QPM7@4890|Ascomycota,20C8Q@147545|Eurotiomycetes	4751|Fungi	G	Major Facilitator Superfamily													MFS_1
gene-IR01_03362	lcl|NW_015622505.1_cds_XP_016227249.1_3710	35.6779727142706	1.98694609903131	0.562738307862933	3.53085274499434	0.000414222284441594	0.00160808558978814	NW_015622505.1_cds_XP_016227249.1_3710					NW_015622505.1_cds_XP_016227249.1_3710	1182553.XP_007742610.1	1.66e-40	135	COG1254@1|root,2S7SZ@2759|Eukaryota,3A8U8@33154|Opisthokonta,3P6ZB@4751|Fungi,3QYHC@4890|Ascomycota,20ITD@147545|Eurotiomycetes,3MXJC@451870|Chaetothyriomycetidae	4751|Fungi	G	Belongs to the acylphosphatase family			3.6.1.7	ko:K01512	ko00620,ko00627,ko01120,map00620,map00627,map01120		R00317,R01421,R01515	RC00043	ko00000,ko00001,ko01000				Acylphosphatase
gene-IR01_03364	lcl|NW_015622505.1_cds_XP_016227251.1_3712	77.9882269269725	1.90254166875293	0.532845236160774	3.57053331744318	0.000356255134245048	0.00141569368582614	NW_015622505.1_cds_XP_016227251.1_3712					NW_015622505.1_cds_XP_016227251.1_3712																				
gene-IR01_03366	lcl|NW_015622505.1_cds_XP_016227253.1_3714	3582.91994020375	1.08172654037465	0.331037723611499	3.26768359984299	0.00108431511047887	0.00375314901230798	NW_015622505.1_cds_XP_016227253.1_3714					NW_015622505.1_cds_XP_016227253.1_3714	1182553.XP_007742606.1	7.56e-222	622	KOG0761@1|root,KOG0761@2759|Eukaryota,38GBT@33154|Opisthokonta,3NTYN@4751|Fungi,3QQ88@4890|Ascomycota,20D63@147545|Eurotiomycetes,3MQX2@451870|Chaetothyriomycetidae	4751|Fungi	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MTM1	GO:0000041,GO:0003674,GO:0005215,GO:0005384,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006828,GO:0006839,GO:0008144,GO:0008150,GO:0008324,GO:0015075,GO:0015318,GO:0015711,GO:0015748,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0016530,GO:0019842,GO:0019866,GO:0022857,GO:0022890,GO:0030001,GO:0030170,GO:0031090,GO:0031224,GO:0031919,GO:0031921,GO:0031966,GO:0031967,GO:0031975,GO:0034220,GO:0036094,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046873,GO:0046915,GO:0048037,GO:0050662,GO:0050896,GO:0051179,GO:0051180,GO:0051181,GO:0051182,GO:0051234,GO:0055085,GO:0070279,GO:0071421,GO:0071702,GO:0071705,GO:0097159,GO:0098655,GO:0098660,GO:0098662,GO:0140104,GO:1901363,GO:1990540,GO:1990542		ko:K15119					ko00000,ko02000	2.A.29			Mito_carr
gene-IR01_03367	lcl|NW_015622505.1_cds_XP_016227254.1_3715	352.333445528627	-1.70915239796002	0.43708497481123	-3.9103435177523	9.21649528171195e-05	0.000426038591180085	NW_015622505.1_cds_XP_016227254.1_3715					NW_015622505.1_cds_XP_016227254.1_3715	86049.XP_008725697.1	0	1199	2ECXM@1|root,2SIPH@2759|Eukaryota,390KF@33154|Opisthokonta,3NYCH@4751|Fungi,3QP97@4890|Ascomycota,20EN8@147545|Eurotiomycetes,3MQTB@451870|Chaetothyriomycetidae	4751|Fungi															DUF4449
gene-IR01_03368	lcl|NW_015622505.1_cds_XP_016227255.1_3716	936.231862799816	-1.55562322931288	0.29943319927876	-5.19522629107221	2.04470967735354e-07	1.62227651264922e-06	NW_015622505.1_cds_XP_016227255.1_3716					NW_015622505.1_cds_XP_016227255.1_3716																				
